pair_id,candidate_id,cx,cy,corr_score,fft_intensity_score,fft_gradient_score,peak_margin,psr,context_32,context_64,context_128,phase_dx,phase_dy,phase_residual,scale_consistency,rotation_consistency,periodicity_distance,periodicity_index,template_residual,edge_similarity,center_prior,PACE_score,score_combined,correct
pair_003,9,70.0,584.0,0.8624851107597351,0.8624851107597351,0.6322728395462036,0.0001806020736694,1.7615827322006226,0.8296026613076185,0.8370401685315411,0.8371714687409672,4.0,-1.0,0.0352169796824455,0.0,0.0,0.0,0.7386200951778252,1948.005859375,0.0,438.1278352262043,1.0329419374465942,0.7319635893640036,0
pair_003,10,784.0,681.0,0.8623045086860657,0.8623045086860657,0.6301523447036743,1.2278556823730469e-05,1.8142414093017576,0.8356848087598844,0.8400203141179153,0.838193913345059,-1.0,0.0,0.0289881266653537,0.0,0.0,0.0,0.7386200951778252,1988.0390625,0.0,336.7744052032458,1.03269362449646,0.8290951658388135,0
pair_003,11,421.0,596.0,0.8622922301292419,0.8622922301292419,0.6289453506469727,0.0001263618469238,1.7870055437088013,0.836843361545921,0.8395542462027622,0.8381455514133292,4.0,0.0,0.0355947129428386,0.0,0.0,0.0,0.7386200951778252,1958.3358154296875,0.0,124.32618388738553,1.0326752662658691,0.7880922426217192,0
pair_003,12,450.0,597.0,0.8621658682823181,0.8621658682823181,0.6244927048683167,7.62939453125e-05,1.7551813125610352,0.822443887537199,0.8354441407343618,0.8390929617642818,0.0,-4.0,0.0341895259916782,0.0,0.0,0.0,0.7386200951778252,1953.43212890625,0.0,109.12836478203089,1.0325019359588623,0.7883743599061918,0
pair_003,13,108.0,426.0,0.8620895743370056,0.8620895743370056,0.6316711902618408,9.429454803466796e-05,1.899837851524353,0.8400891854686489,0.8419445757737526,0.8388654462022861,3.0,0.0,0.0315079018473625,0.0,0.0,0.0,0.7386200951778252,1953.572509765625,0.0,398.9235515734813,1.0324149131774902,0.7824811349130176,0
pair_003,14,69.0,613.0,0.861995279788971,0.861995279788971,0.6277711987495422,0.0001382827758789,1.7599607706069946,0.8296587400071167,0.8350006190034083,0.8370678063368115,-3.0,0.0,0.0348619110882282,0.0,0.0,0.0,0.7386200951778252,1962.42626953125,0.0,445.5670544373765,1.0322595834732056,0.7721672369311173,0
pair_003,15,796.0,435.0,0.861856997013092,0.861856997013092,0.6301613450050354,5.1081180572509766e-05,1.7603893280029297,0.8262952210208981,0.8382039975746427,0.8383871340294193,-3.0,-2.0,0.0294619537889957,0.0,0.0,0.0,0.7386200951778252,1979.2510986328125,0.0,303.0528006800135,1.0320723056793213,0.7727454104450922,0
pair_003,16,79.0,425.0,0.8618059158325195,0.8618059158325195,0.6274140477180481,4.404783248901367e-05,1.8255696296691888,0.8350895674139098,0.8393853569954364,0.837821194109254,-3.0,0.0,0.042695514857769,0.0,0.0,0.0,0.7386200951778252,1955.1717529296875,0.0,427.62834330759694,1.0320055484771729,0.7764931338275471,0
pair_003,17,472.0,58.0,0.8617618680000305,0.8617618680000305,0.6334803104400635,7.331371307373047e-05,1.6061137914657593,0.8425090602630207,0.8372696803238645,0.8379618283273523,4.0,0.0,0.0392096154391765,0.0,0.0,0.0,0.7386200951778252,1974.561767578125,0.0,442.8859898438875,1.0319442749023438,0.7368719253737264,0
pair_003,18,253.0,851.0,0.8616885542869568,0.8616885542869568,0.6314699649810791,0.0001401305198669,1.7600723505020142,0.8254491941092056,0.8374752182278956,0.8390803416841974,4.0,-1.0,0.0387820191681385,0.0,0.0,0.0,0.7386200951778252,1947.791748046875,0.0,429.1969244996986,1.0318377017974854,0.7329593558000023,0
pair_003,19,99.0,585.0,0.8615484237670898,0.8615484237670898,0.6280781030654907,0.8615484237670898,1.788356065750122,0.8292914974907704,0.8369038456189071,0.8362628110309889,3.0,1.0,0.0316535308957099,0.0,0.0,0.0,0.7386200951778252,1953.11669921875,0.0,409.9097461637135,1.0316499471664429,0.7716977170934082,0
pair_004,0,753.0,697.0,0.7417078018188477,0.7417078018188477,0.5783390402793884,0.0014991164207458,2.756916046142578,0.5967859336447945,0.527220185426692,0.7221731488382995,-3.0,0.0,0.0553911067545414,0.0,0.0,0.0,0.7255436162593286,2007.2794189453125,0.0,320.6524598377502,0.8650233745574951,0.6108086375174612,0
