pair_id,candidate_a,candidate_b,rank_a,rank_b,score_a,score_b,delta_score,delta_corr,delta_psr,delta_context128,delta_context_combined,delta_neigh,delta_gradient,delta_phase,delta_center,delta_family,label
pair_016,GT,Rank_2,3,2,0.5102907277764803,0.5932921993018587,-0.0830014715253784,0.03175240755081177,0,-0.20806151219711466,-0.036642262198781306,0.03332161903381348,0.0690034031867981,0.0,18.22716167210541,0.0,1
pair_016,GT,Rank_4,3,4,0.5102907277764803,0.4075963081227449,0.10269441965373544,-0.022351443767547607,0,-0.12483172627088357,-0.08827216451062136,-0.021433621644973755,-0.055681467056274414,0.0,27.632963849751597,0.0,1
pair_016,GT,Rank_5,3,5,0.5102907277764803,0.34326518446579785,0.16702554331068248,0.04144090414047241,0,0.01743771231670277,0.04486630338969355,0.036521315574645996,0.055565834045410156,0.0,-17.731347765912858,0.0,1
pair_016,GT,Rank_6,3,6,0.5102907277764803,0.28414799533194207,0.22614273244453825,0.020560741424560547,0,0.10274923922229917,-0.05372640774773052,0.01930949091911316,0.02113330364227295,0.0,-41.43634549361735,0.0,1
pair_016,GT,Rank_7,3,7,0.5102907277764803,0.2425033243185047,0.26778740345797564,0.041875481605529785,0,-0.021366204401227273,-0.02732569490600456,0.04221242666244507,0.07189697027206421,0.0,-42.06169140011761,0.0,1
pair_016,GT,Rank_8,3,8,0.5102907277764803,0.0926084386713074,0.4176822891051729,-0.006544649600982666,0,-0.017977431046929948,-0.04015772072755819,-0.008700191974639893,-0.03083425760269165,-0.03749999999999999,-60.14249252301994,0.0,1
pair_016,GT,Rank_9,3,9,0.5102907277764803,0.08918637701475043,0.4211043507617299,0.18384695053100586,0,0.08442158904675456,0.04746244807029565,0.18652427196502686,0.20777270197868353,0.0,3.7717504063683265,0.0,1
pair_016,GT,Rank_10,3,10,0.5102907277764803,0.08037646672997095,0.42991426104650937,0.002696692943572998,0,0.038076017788829686,0.0712904801454754,0.03528773784637451,-0.00940549373626709,-0.11249999999999989,0.7076697710529487,0.0,1
pair_016,GT,Rank_11,3,11,0.5102907277764803,0.0519671529936987,0.45832357478278163,0.06848502159118652,0,0.16153444112177617,0.05140933768680889,0.06448838114738464,0.1101882159709931,0.0,-50.28726320604716,0.0,1
pair_016,GT,Rank_12,3,12,0.5102907277764803,0.04617591343227128,0.46411481434420904,0.1799628734588623,0,0.06233297376984026,0.04996267137762339,0.2048014998435974,0.1953241527080536,-0.11249999999999989,-2.8197471378819188,0.0,1
pair_016,GT,Rank_13,3,13,0.5102907277764803,0.04477228754914303,0.4655184402273373,0.010661482810974121,0,-0.1681829194420349,-0.00973444877950802,0.06153827905654907,0.0019499659538269043,-0.11249999999999989,44.78580874288735,0.0,1
pair_016,GT,Rank_14,3,14,0.5102907277764803,0.04273651783994801,0.4675542099365323,0.061304688453674316,0,0.15872018431571217,0.039144285547754676,0.08011052012443542,0.0945291519165039,-0.075,-60.81646438861378,0.0,1
pair_016,GT,Rank_15,3,15,0.5102907277764803,0.0422938421871073,0.467996885589373,0.16920208930969238,0,0.15553337594589967,0.012979198181568896,0.20787426829338074,0.2268738746643067,-0.11249999999999989,11.119224261420456,0.0,1
pair_016,GT,Rank_16,3,16,0.5102907277764803,0.034976426504618414,0.4753143012718619,0.1873195767402649,0,0.20592230132135186,0.08115329748792849,0.19069379568099976,0.2463780045509339,-0.1162132317597294,12.031786604485006,0.0,1
pair_016,GT,Rank_17,3,17,0.5102907277764803,0.03304190577159243,0.4772488220048879,0.054892539978027344,0,-0.08790969129643744,-0.03804700496249791,0.05424073338508606,0.08472567796707153,-0.11249999999999989,-69.02771459311265,0.0,1
pair_016,GT,Rank_18,3,18,0.5102907277764803,0.031112904814112483,0.4791778229623678,0.14770883321762085,0,0.029930250894404264,0.0008568538547123472,0.1629374623298645,0.18705588579177862,-0.11249999999999989,-2.61343843897653,0.0,1
pair_016,GT,Rank_19,3,19,0.5102907277764803,0.02737877280240113,0.4829119549740792,0.1864532232284546,0,0.0405568372111087,0.13363884971487938,0.19167345762252808,0.21782705187797552,-0.08409902576697319,-27.662182223467056,0.0,1
pair_016,GT,Rank_20,3,20,0.5102907277764803,0.02275152588236843,0.4875392018941119,0.17861437797546387,0,0.13338634394737026,0.018423113815170478,0.18003159761428833,0.2071493566036225,-0.0796164609606622,-39.31696773644356,0.0,1
pair_017,GT,Rank_1,3,1,0.14087361984878313,0.17542132919622783,-0.034547709347444694,-0.004800140857696533,0,-0.0016812890538279168,-0.013238030391335087,0.006426393985748291,-0.01255863904953003,0.0661474508437579,-27.652114216843486,0.0,1
pair_017,GT,Rank_2,3,2,0.14087361984878313,0.1723348541415039,-0.03146123429272077,-0.0028963685035705566,0,0.004532741552809472,0.016719674425760167,0.021123230457305908,0.006994426250457764,0.075,0.8554893814777955,0.0,1
pair_017,GT,Rank_4,3,4,0.14087361984878313,0.099096124759241,0.041777495089542135,-0.0018838047981262207,0,0.0017882877328273539,0.01381417418787867,0.002587616443634033,0.00604701042175293,-0.00909902576697319,-35.89688990914209,0.0,1
pair_017,GT,Rank_5,3,5,0.14087361984878313,0.08779580185816578,0.05307781799061735,-0.006265759468078613,0,-0.0024138277239321715,-0.008577423844231324,-0.01023109257221222,-0.005784869194030762,0.075,-27.095713228822362,0.0,1
pair_017,GT,Rank_6,3,6,0.14087361984878313,0.08676121564755962,0.05411240420122351,-0.0012798905372619629,0,0.0014555029920287899,-0.013635947001285231,-0.004508107900619507,0.002932250499725342,0.075,36.374119281782654,0.0,1
pair_017,GT,Rank_7,3,7,0.14087361984878313,0.06360498525211161,0.07726863459667152,-0.0028031468391418457,0,0.0019109950213893612,0.007087451318655069,-1.0564923286437988e-05,-0.0041776299476623535,0.037500000000000006,-45.187964997440645,0.0,1
pair_017,GT,Rank_8,3,8,0.14087361984878313,0.06042397023924477,0.08044964960953836,0.001423180103302002,0,0.00866560272393857,0.003356078833829601,0.0006990730762481689,0.003839552402496338,0.037500000000000006,18.9148092126689,0.0,1
pair_017,GT,Rank_9,3,9,0.14087361984878313,0.05571663359465191,0.08515698625413122,0.002541959285736084,0,0.0026267682839152817,-0.00983848877074811,0.002012386918067932,0.0014462471008300781,0.075,38.15616841635426,0.0,1
pair_017,GT,Rank_10,3,10,0.14087361984878313,0.0531426247532245,0.08773099509555862,-0.0033617019653320312,0,-0.0004726318748989877,-0.006377703863932216,0.0011703819036483765,-0.004693925380706787,0.075,-52.72822579811316,0.0,1
pair_017,GT,Rank_11,3,11,0.14087361984878313,0.05220110635963766,0.08867251348914548,-0.0012049674987792969,0,0.0032704426112682983,-0.01089693011828119,-0.0014411211013793945,-0.0004715919494628906,0.075,11.95366716920114,0.0,1
pair_017,GT,Rank_12,3,12,0.14087361984878313,0.04780360907126839,0.09307001077751474,-0.0047997236251831055,0,0.003004391434891951,0.014930222417774308,-0.030357003211975098,-0.001315474510192871,0.075,-42.06220528061712,0.0,1
pair_017,GT,Rank_13,3,13,0.14087361984878313,0.04609195027960461,0.09478166956917852,-0.003996610641479492,0,-0.0004309347780169226,0.0012950341433674017,0.030341625213623047,-0.00800710916519165,0.075,-66.76011565960229,0.0,1
pair_017,GT,Rank_14,3,14,0.14087361984878313,0.04271043816786269,0.09816318168092045,-0.00042831897735595703,0,0.0023383123232567637,-0.018731427763373,-0.0037793368101119995,0.0030435919761657715,0.075,-23.29760084512968,0.0,1
pair_017,GT,Rank_15,3,15,0.14087361984878313,0.03719543798194261,0.10367818186684052,-0.0012415051460266113,0,0.0020937846310173924,-0.002340730884780151,0.021861374378204346,0.005829572677612305,0.0,23.110686872420544,0.0,1
pair_017,GT,Rank_16,3,16,0.14087361984878313,0.03238806472386315,0.10848555512491997,-0.005931079387664795,0,-0.0019386429448812192,0.0005915717572353429,-0.026209935545921326,-0.0053904056549072266,0.0,-28.074921201077487,0.0,1
pair_017,GT,Rank_17,3,17,0.14087361984878313,0.030267014854910394,0.11060660499387273,0.0008654594421386719,0,0.009192299830930395,0.018028956128439466,-0.002340957522392273,0.0037916898727416992,0.075,-57.59730277583725,0.0,1
pair_017,GT,Rank_18,3,18,0.14087361984878313,0.028760282754438832,0.1121133370943443,-0.005075216293334961,0,-0.0009309258945040533,0.002818422600243342,-0.0294540673494339,-0.006085872650146484,0.075,-83.5972570290975,0.0,1
pair_017,GT,Rank_19,3,19,0.14087361984878313,0.025942570180211066,0.11493104966857207,0.0026853084564208984,0,0.010110037298444063,0.025186772082299802,-0.003727853298187256,0.025928378105163574,-0.00909902576697319,29.180371705510964,0.0,1
pair_017,GT,Rank_20,3,20,0.14087361984878313,0.025220914398168495,0.11565270545061464,-0.0018571019172668457,0,0.002097659033042598,0.011565410912378837,0.0007586181163787842,-0.004350781440734863,0.075,-100.86355959558196,0.0,1
pair_019,GT,Rank_2,1,2,0.7806770065653151,0.7749806574272368,0.0056963491380783715,-0.016651690006256104,0,-0.02063369289085848,-0.02570515868708889,-0.06374725699424744,-0.07006925344467163,0.0,-93.51146909669889,0.0,1
pair_019,GT,Rank_3,1,3,0.7806770065653151,0.7575390295192412,0.0231379770460739,-0.01854926347732544,0,-0.020955046149116696,-0.03148792094196451,-0.0794278085231781,-0.08318781852722168,0.0,-13.753684769990159,0.0,1
pair_019,GT,Rank_4,1,4,0.7806770065653151,0.7496768847756093,0.031000121789705792,-0.013671457767486572,0,-0.01959936526910777,-0.022155493552389327,-0.018966257572174072,-0.06644237041473389,0.0,-45.60142863310793,0.0,1
pair_019,GT,Rank_5,1,5,0.7806770065653151,0.6383869488209872,0.1422900577443279,0.02101898193359375,0,0.019924509746778285,0.016079408284701113,-0.024573594331741333,0.07576459646224976,0.0,-39.13304780588325,0.0,1
pair_019,GT,Rank_6,1,6,0.7806770065653151,0.5568397301428779,0.22383727642243723,0.014322519302368164,0,0.018592736839044055,0.009347639089029247,-0.05291643738746643,0.04414564371109009,0.0,-19.606003308069702,0.0,1
pair_019,GT,Rank_7,1,7,0.7806770065653151,0.4744346676886882,0.30624233887662694,0.07718789577484131,0,0.05036556628544686,0.021040192716147654,-0.0009319186210632324,0.028535008430480957,0.0,-52.13698199112768,0.0,1
pair_019,GT,Rank_8,1,8,0.7806770065653151,0.40011248090828677,0.38056452565702836,-0.003901362419128418,0,-0.0038033773148759,-0.008450564234105062,-0.06803840398788452,-0.02393394708633423,0.0,-86.90807443077331,0.0,1
pair_019,GT,Rank_9,1,9,0.7806770065653151,0.32548339504032053,0.4551936115249946,0.10871678590774536,0,0.0801148827248851,0.020972776237437762,-0.00637248158454895,0.01068580150604248,0.0,-38.17214036558188,0.0,1
pair_019,GT,Rank_10,1,10,0.7806770065653151,0.26602525377766495,0.5146517527876502,-0.01996403932571411,0,-0.02350250048217961,-0.024710916348380296,-0.08312913775444031,-0.08588236570358276,-0.075,-72.52721615193609,0.0,1
pair_019,GT,Rank_11,1,11,0.7806770065653151,0.14944814922037775,0.6312288573449374,-0.011466145515441895,0,-0.012572968034563536,-0.018713600706392497,-0.07684841752052307,-0.06111842393875122,-0.03749999999999999,-32.27551695063434,0.0,1
pair_019,GT,Rank_12,1,12,0.7806770065653151,0.13433335184811945,0.6463436547171957,0.0035583972930908203,0,0.001000927068130264,1.9732506611469525e-05,-0.0612129271030426,0.00811070203781128,-0.03749999999999999,-79.05546933632029,0.0,1
pair_019,GT,Rank_13,1,13,0.7806770065653151,0.08505715753277349,0.6956198490325416,0.006261885166168213,0,0.0033280752922184575,0.01954759276413709,-0.004992425441741943,0.01282048225402832,-0.043585412256314196,-101.10067180691267,0.0,1
pair_019,GT,Rank_14,1,14,0.7806770065653151,0.07589739251305756,0.7047796140522575,0.0670122504234314,0,0.030418575576412366,-0.006577387264438905,-0.0009343326091766357,-0.007574677467346191,-0.075,-108.07222696894799,0.0,1
pair_019,GT,Rank_15,1,15,0.7806770065653151,0.06972076382800958,0.7109562427373055,-0.009742021560668945,0,-0.013093514364027947,-0.020807483150480865,-0.07530650496482849,-0.04600101709365845,-0.075,-26.04096679785185,0.0,1
pair_019,GT,Rank_16,1,16,0.7806770065653151,0.061920895551387925,0.7187561110139272,-0.015215098857879639,0,-0.016715279316455667,-0.019957762849124316,-0.03956478834152222,-0.06964212656021118,-0.11249999999999989,-51.96333615406901,0.0,1
pair_019,GT,Rank_17,1,17,0.7806770065653151,0.05331211080979975,0.7273648957555154,0.05901682376861572,0,0.017839684301130587,-0.008567266270246288,-0.012129515409469604,-0.04088866710662842,-0.0927050983124842,4.488530903301111,0.0,1
pair_019,GT,Rank_18,1,18,0.7806770065653151,0.051353229431600145,0.729323777133715,0.12051177024841309,0,0.11879295846141646,0.10234683917235743,0.05309978127479553,0.024444103240966797,-0.0796164609606622,-15.945835708460223,0.0,1
pair_019,GT,Rank_19,1,19,0.7806770065653151,0.04886086999010224,0.7318161365752129,6.490945816040039e-05,0,-0.00447918132496572,-0.006064889730810985,-0.053458452224731445,-0.00990670919418335,-0.03749999999999999,-5.059768820536512,0.0,1
pair_019,GT,Rank_20,1,20,0.7806770065653151,0.04327897807680207,0.7373980284885131,0.008284211158752441,0,0.012486862175002611,0.009301034171226519,-0.05826544761657715,0.020456135272979736,-0.03749999999999999,-66.05191873913219,0.0,1
pair_020,GT,Rank_1,81,1,0.002651967064782298,0.9158659012155893,-0.913213934150807,-0.03246992826461792,0,-0.013997878338166792,-0.021267244420407727,-0.024871356785297394,-0.05287623405456543,0.03749999999999999,56.601399026645524,0.0,1
pair_020,GT,Rank_2,81,2,0.002651967064782298,0.9045088484019884,-0.9018568813372061,-0.023053407669067383,0,-0.022953165799867614,-0.023585760327691996,-0.013212919235229492,-0.04383128881454468,0.03749999999999999,-5.4884356083235275,0.0,1
pair_020,GT,Rank_3,81,3,0.002651967064782298,0.8395433328479616,-0.8368913657831792,-0.02358347177505493,0,0.016809660958964745,0.008523716389446157,-0.028007872402668,-0.05241668224334717,0.03749999999999999,14.295213834736273,0.0,1
pair_020,GT,Rank_4,81,4,0.002651967064782298,0.7491446125714608,-0.7464926455066785,-0.06460165977478027,0,-0.045204418229891075,-0.04466323610340284,-0.020419925451278687,-0.12655967473983765,0.03749999999999999,47.27067339776323,0.0,1
pair_020,GT,Rank_5,81,5,0.002651967064782298,0.631319144590632,-0.6286671775258497,-0.06262093782424927,0,-0.047158851449185524,-0.050620616547003006,-0.024394415318965912,-0.12733513116836548,0.03749999999999999,-27.89563691676139,0.0,1
pair_020,GT,Rank_6,81,6,0.002651967064782298,0.46536467648205243,-0.4627127094172701,-0.032130658626556396,0,-0.022038184514852732,-0.028287069573867174,-0.013122022151947021,-0.06638151407241821,-0.037500000000000006,70.89152807755553,0.0,1
pair_020,GT,Rank_7,81,7,0.002651967064782298,0.44860328566917707,-0.44595131860439474,-0.01624619960784912,0,0.025300111310637252,0.016783829979879816,0.005302652716636713,-0.04285377264022827,0.03749999999999999,-20.175481691664174,0.0,1
pair_020,GT,Rank_8,81,8,0.002651967064782298,0.39755325620766185,-0.39490128914287953,-0.011044561862945557,0,0.008790785226455045,0.0022644894419575623,0.005893398076295908,-0.015375494956970215,0.03749999999999999,82.87771036039038,0.0,1
pair_020,GT,Rank_9,81,9,0.002651967064782298,0.24045303030991588,-0.2378010632451336,-0.02542489767074585,0,-0.020309812943636207,-0.017804617343182616,-0.02127495408058161,-0.0445786714553833,0.03749999999999999,-49.66264102718657,0.0,1
pair_020,GT,Rank_10,81,10,0.002651967064782298,0.1412035722992881,-0.1385516052345058,-0.01969236135482788,0,-0.03734472386786458,-0.037923559367988746,0.006764441728591919,-0.07905077934265137,0.0,92.09697969579696,0.0,1
pair_020,GT,Rank_11,81,11,0.002651967064782298,0.07087332447467592,-0.06822135740989363,-0.018293678760528564,0,0.020429857525813166,0.012820860940921164,-0.024531409144401495,-0.03168398141860962,-0.037500000000000006,35.37473807325307,0.0,1
pair_020,GT,Rank_12,81,12,0.002651967064782298,0.05950337971923136,-0.05685141265444906,0.01653897762298584,0,0.05567440450045513,0.04293198443312696,0.030422911047935486,0.006400883197784424,-0.037500000000000006,77.43641177276696,0.0,1
pair_020,GT,Rank_13,81,13,0.002651967064782298,0.05520664745915657,-0.052554680394374276,-0.044001221656799316,0,-0.02619854839121305,-0.027626269198150033,-0.03461366891860962,-0.0791519284248352,-0.037500000000000006,-7.797715831332965,0.0,1
pair_020,GT,Rank_14,81,14,0.002651967064782298,0.05224998445829068,-0.04959801739350839,-0.05535709857940674,0,-0.03631851328500135,-0.03884032039908758,-0.040805600583553314,-0.10906940698623657,-0.037500000000000006,2.153968791169575,0.0,1
pair_020,GT,Rank_15,81,15,0.002651967064782298,0.03898073165311068,-0.036328764588328386,-0.01782965660095215,0,-0.009729344868120937,-0.013138336958548158,-0.013135842978954315,-0.028785347938537598,-0.04211646096066221,43.11432221893904,0.0,1
pair_020,GT,Rank_16,81,16,0.002651967064782298,0.03131998299278941,-0.02866801592800711,-0.04639357328414917,0,-0.03194651778540036,-0.032837206154235465,-0.03189920634031296,-0.08389312028884888,-0.037500000000000006,27.957465481935273,0.0,1
pair_020,GT,Rank_17,81,17,0.002651967064782298,0.027398683499745023,-0.024746716434962724,-0.0573459267616272,0,-0.04548910832903863,-0.04638284884019639,-0.03631947934627533,-0.1161152720451355,-0.037500000000000006,21.996653883023768,0.0,1
pair_020,GT,Rank_18,81,18,0.002651967064782298,0.020220032439896223,-0.017568065375113923,0.023107051849365234,0,0.014645207846378239,-0.019488844231994706,0.009403273463249207,-0.026363790035247803,0.03749999999999999,54.67954837416349,0.0,1
pair_020,GT,Rank_19,81,19,0.002651967064782298,0.020180127360944707,-0.017528160296162408,0.014392673969268799,0,0.049349428029524245,0.04373118342959592,0.019394800066947993,0.009134054183959961,0.03749999999999999,50.36479205944251,0.0,1
pair_020,GT,Rank_20,81,20,0.002651967064782298,0.02002232959337611,-0.01737036252859381,0.12156736850738525,0,0.11435776750252402,0.17446695872484919,0.049099735915660914,0.181816577911377,-0.037500000000000006,-13.795770985001184,0.0,1
pair_021,GT,Rank_2,1,2,0.8455868834420848,0.15153104985325225,0.6940558335888325,0.1097521185874939,0,0.10883466807101094,0.15539352441206977,0.07125574350357056,0.13416790962219238,-0.0602081728298995,-19.14964510285545,0.0,1
pair_021,GT,Rank_3,1,3,0.8455868834420848,0.10519620039831011,0.7403906830437746,0.02073723077774048,0,0.017111930395830255,0.01660483676916069,0.01485702395439148,0.014333188533782959,0.0,-69.26827922714287,0.0,1
pair_021,GT,Rank_4,1,4,0.8455868834420848,0.06351545487120767,0.7820714285708771,0.1312427520751953,0,0.1260094941963522,0.1399640668618466,0.09376829862594604,0.12184107303619385,0.0,-45.98408565582954,0.0,1
pair_021,GT,Rank_5,1,5,0.8455868834420848,0.05979651310784064,0.7857903703342441,0.11325770616531372,0,0.11584933677420761,0.14697797944596658,0.07568870484828949,0.14867788553237915,-0.075,-10.204495331378133,0.0,1
pair_021,GT,Rank_6,1,6,0.8455868834420848,0.046014165898635266,0.7995727175434495,0.10382610559463501,0,0.10139403187786322,0.14824583798611635,0.068083256483078,0.12722867727279663,0.0,-28.635564673708167,0.0,1
pair_021,GT,Rank_7,1,7,0.8455868834420848,0.03661824958363672,0.8089686338584481,0.09918767213821411,0,0.08898216166224615,0.13783655544444773,0.12243274599313736,0.12791508436203003,-0.008852549156242097,-75.16512056025815,0.0,1
pair_021,GT,Rank_8,1,8,0.8455868834420848,0.03283594923006402,0.8127509342120207,0.09900200366973877,0,0.09127882766410289,0.13729476217688885,0.1230706200003624,0.12867772579193115,0.0,-69.42242975938518,0.0,1
pair_021,GT,Rank_9,1,9,0.8455868834420848,0.03210546954996777,0.813481413892117,0.02076399326324463,0,0.01660336416758834,0.017047803328701483,-0.0042073726654052734,0.01660311222076416,0.0,-79.77700612374525,0.0,1
pair_021,GT,Rank_10,1,10,0.8455868834420848,0.029715783125554812,0.81587110031653,0.10014188289642334,0,0.09834712229648557,0.10552141526523051,0.06544116139411926,0.13781875371932983,0.0,-38.48330357414061,0.0,1
pair_021,GT,Rank_11,1,11,0.8455868834420848,0.02927769703056731,0.8163091864115175,0.09975939989089966,0,0.09700605162096276,0.06120793866283869,0.06578260660171509,0.14882326126098633,0.0,-48.581585386538414,0.0,1
pair_021,GT,Rank_12,1,12,0.8455868834420848,0.02854089422074882,0.817045989221336,0.11434698104858398,0,0.11247554780066948,0.12294224597675463,0.07568186521530151,0.1589360237121582,0.0,-1.3718687895059034,0.0,1
pair_021,GT,Rank_13,1,13,0.8455868834420848,0.025698302163106722,0.819888581278978,0.09832024574279785,0,0.08683725310603507,0.03971949627292892,0.1029600277543068,0.12488383054733276,0.0,-57.36187237392037,0.0,1
pair_021,GT,Rank_14,1,14,0.8455868834420848,0.022973906040659426,0.8226129774014254,0.02747201919555664,0,0.025044017761364445,0.02065725863563861,0.08493363857269287,0.028464913368225098,0.0,-55.40147140790882,0.0,1
pair_021,GT,Rank_15,1,15,0.8455868834420848,0.01778796411574005,0.8277989193263448,0.09552854299545288,0,0.08929538256291802,0.08943755658521846,0.12446729093790054,0.13722866773605347,0.0,-60.41421841916577,0.0,1
pair_021,GT,Rank_16,1,16,0.8455868834420848,0.016429029954062025,0.8291578534880227,0.23394018411636353,0,0.19479735840592094,0.08636488886685201,0.2146778404712677,0.2158394455909729,-0.043585412256314196,-49.99300821814294,0.0,1
pair_021,GT,Rank_17,1,17,0.8455868834420848,0.012131196356570634,0.8334556870855141,0.02742379903793335,0,0.026591061388148707,0.035610910279921804,0.0002263486385345459,0.040282607078552246,0.0,12.4093400054943,0.0,1
pair_021,GT,Rank_18,1,18,0.8455868834420848,0.011360016905008128,0.8342268665370767,0.03103119134902954,0,0.025615315073953204,0.0295037792754953,0.06571619212627411,0.029649555683135986,0.0,-57.500159055412375,0.0,1
pair_021,GT,Rank_19,1,19,0.8455868834420848,0.010612524597108692,0.8349743588449761,0.12325751781463623,0,0.12084860739448122,0.12366379559564844,0.15133193880319595,0.0949711799621582,0.0,-86.75908845044125,0.0,1
pair_021,GT,Rank_20,1,20,0.8455868834420848,0.008683817583641281,0.8369030658584435,0.1070975661277771,0,0.10018879825988136,0.06828771292152325,0.12789658457040787,0.15601766109466553,0.0,-88.60578577953811,0.0,1
pair_022,GT,Rank_2,1,2,0.9694151297395627,0.747668651573009,0.22174647816655368,0.07299494743347168,0,0.24856975292519684,0.28916076612090447,-0.021791972219944,0.10460153222084045,0.0,-8.137050917047134,0.0,1
pair_022,GT,Rank_3,1,3,0.9694151297395627,0.5533231665584022,0.4160919631811605,0.0724305510520935,0,0.30764672102278834,0.18051128851425396,-0.030275695025920812,0.12459164857864385,0.0,79.67675021833537,0.0,1
pair_022,GT,Rank_4,1,4,0.9694151297395627,0.5361925279011268,0.43322260183843586,0.06570112705230713,0,0.31468034047864224,0.25482149370248985,-0.01952780783176422,0.10177028179168707,0.0,93.91908583574792,0.0,1
pair_022,GT,Rank_5,1,5,0.9694151297395627,0.5269431266187823,0.4424720031207804,0.06768238544464111,0,0.33284683658232983,0.2576414888025649,-0.03243308514356613,0.11042663455009466,0.0,87.02334821703153,0.0,1
pair_022,GT,Rank_6,1,6,0.9694151297395627,0.3927677150283271,0.5766474147112356,-0.029586374759674072,0,0.23469501899721623,0.11959077017457642,-0.01360282301902771,-0.045646846294403076,0.0,50.005178961501656,0.0,1
pair_022,GT,Rank_7,1,7,0.9694151297395627,0.2081487594390561,0.7612663703005066,0.06421124935150146,0,0.1943099446427724,0.18370140047155314,-0.03374683856964111,0.10624945163726807,-0.075,63.775211248395465,0.0,1
pair_022,GT,Rank_8,1,8,0.9694151297395627,0.17565882804632874,0.793756301693234,0.06829476356506348,0,0.1741505877913473,0.1863475816944229,-0.03519681841135025,0.13539758324623113,0.0,-16.359769166088398,0.0,1
pair_022,GT,Rank_9,1,9,0.9694151297395627,0.1322666944889761,0.8371484352505866,0.07542866468429565,0,0.34230900198030656,0.19803789993586457,-0.008945554494857733,0.14882320165634155,0.0,4.927021643013035,0.0,1
pair_022,GT,Rank_10,1,10,0.9694151297395627,0.0929873549739059,0.8764277747656568,-0.022438228130340576,0,0.2692792153951645,0.0690462457143628,0.014964081346988678,-0.023582518100738525,0.0,-35.63501338565226,0.0,1
pair_022,GT,Rank_11,1,11,0.9694151297395627,0.07510633789359121,0.8943087918459715,0.0620732307434082,0,0.1773901379588294,0.1010211461212992,-0.03651266545057291,0.11123037338256836,-0.075,94.53116112721463,0.0,1
pair_022,GT,Rank_12,1,12,0.9694151297395627,0.06544746115637136,0.9039676685831913,0.08118277788162231,0,0.18839508393506732,0.11972922529257524,-0.02573598176240921,0.12706735730171204,0.0,73.57749546617812,0.0,1
pair_022,GT,Rank_13,1,13,0.9694151297395627,0.06506493043264448,0.9043501993069182,0.12678223848342896,0,0.35385115298158326,0.18556773143880828,0.021976813673973083,0.19141778349876404,-0.075,8.401923448912584,0.0,1
pair_022,GT,Rank_14,1,14,0.9694151297395627,0.056876954718246775,0.912538175021316,0.05926632881164551,0,0.23806531385366325,0.17606395618178156,-0.02474915236234665,0.10054829716682434,-0.075,45.347283759143465,0.0,1
pair_022,GT,Rank_15,1,15,0.9694151297395627,0.042831283539696376,0.9265838461998663,0.15091490745544434,0,0.39865760123442046,0.22779560237451096,0.1110541000962258,0.16815009713172913,0.0,-15.401523335035563,0.0,1
pair_022,GT,Rank_16,1,16,0.9694151297395627,0.040758338810449525,0.9286567909291131,0.17976897954940796,0,0.35312792430732215,0.17680481160240685,0.041663251817226465,0.24516639113426214,0.0,87.19676129274313,0.0,1
pair_022,GT,Rank_17,1,17,0.9694151297395627,0.03974195623600431,0.9296731735035584,0.16097873449325562,0,0.2897897803322311,0.20579316502786466,0.07104411721229559,0.14504429697990417,-0.11249999999999989,53.534964909531865,0.0,1
pair_022,GT,Rank_18,1,18,0.9694151297395627,0.03852777180745972,0.930887357932103,0.15730470418930054,0,0.43506396859362356,0.33303244992724207,0.15959126874804497,0.16997480392456055,-0.0796164609606622,63.333185561133774,0.0,1
pair_022,GT,Rank_19,1,19,0.9694151297395627,0.032735985581266766,0.9366791441582959,0.06379508972167969,0,0.19570430181533505,0.26956887536030505,-0.0304302498698234,0.11932402849197393,-0.1162132317597294,-3.1792552158684373,0.0,1
pair_022,GT,Rank_20,1,20,0.9694151297395627,0.030982399624440736,0.938432730115122,0.14154350757598877,0,0.3561160563309467,0.16057069051867068,0.03004680573940277,0.19418865442276007,-0.1162132317597294,17.80086635949911,0.0,1
pair_023,GT,Rank_2,1,2,0.9743717354255884,0.5059619330635167,0.46840980236207175,-0.004441201686859131,0,-0.007122705996089107,-0.002157916524905046,-0.005119495093822535,-0.0376739501953125,-0.05,99.7183465000362,0.0,1
pair_023,GT,Rank_3,1,3,0.9743717354255884,0.07065858957658804,0.9037131458490004,0.15136122703552246,0,0.15053480949095732,0.13715575828676418,0.18366196751594538,0.023515701293945312,-0.05,68.26181985489518,0.0,1
pair_023,GT,Rank_4,1,4,0.9743717354255884,0.06354731724139188,0.9108244181841966,0.16005563735961914,0,0.1593681465393374,0.14393612154272928,0.18891099467873568,0.03633302450180054,-0.125,72.79285399180904,0.0,1
pair_023,GT,Rank_5,1,5,0.9743717354255884,0.06114728577510598,0.9132244496504824,0.15559983253479004,0,0.1511713757906753,0.13656376317733265,0.1844470500946045,0.04401522874832153,-0.125,61.03029653098136,0.0,1
pair_023,GT,Rank_6,1,6,0.9743717354255884,0.0585129088982447,0.9158588265273437,0.1505860686302185,0,0.15132917056403627,0.1354431438677719,0.18412924557924265,0.023523688316345215,-0.05,47.56731402160361,0.0,1
pair_023,GT,Rank_7,1,7,0.9743717354255884,0.05705661112029588,0.9173151243052925,0.16126161813735962,0,0.1596606564958012,0.23887045659619455,-0.1447244063019753,-0.04239135980606079,-0.05,123.11749066029343,0.0,1
