pair_id,candidate_rank,gt_x,gt_y,pred_x,pred_y,loc_error,status,score_original,score_normalized,score_highpass,score_gradient,score_blur,score_sharp,score_mean,score_std,rank_original,rank_normalized,rank_highpass,rank_gradient,rank_blur,rank_sharp,rank_std,x_shift,y_shift,coordinate_std,winner_frequency,representation_agreement
pair_072,1,418.7440317498672,627.2884436776022,421.0,400.0,227.29963929168952,WRONG,-0.004545789677649736,-0.004544024355709553,0.016255389899015427,0.03143366053700447,-0.00902414508163929,-0.003229675581678748,0.004390902623223762,0.014547685499767767,143,143,38,132,140,143,38.28584014430865,16.666666666666668,20.833333333333332,2.2422706745122847,0.0,0
pair_073,1,507.3263442179462,410.4344664899672,508.0,434.0,23.57516026934227,WRONG,0.12390496581792831,0.1239050105214119,0.032737940549850464,0.014178118668496609,0.14667317271232605,0.11062941700220108,0.0920047708787024,0.04990040798124511,25,25,100,82,25,25,31.54362059117501,23.5,26.666666666666668,1.950783318453271,0.0,0
pair_074,1,551.0026516259751,562.9354725990652,553.0,492.0,70.96358695401429,WRONG,0.09586230665445328,0.09586291015148163,0.03086482360959053,0.018219856545329094,0.1538286656141281,0.07534820586442947,0.07833112807323535,0.04507382209417693,123,123,165,150,124,123,16.719914938645935,2.5,2.5,0.0,0.0,0
pair_075,1,421.1876306684851,523.554354323216,449.0,499.0,37.10046096833065,WRONG,0.04404059797525406,0.044040750712156296,0.05293593928217888,0.04523707926273346,0.04817666485905647,0.04095867648720741,0.04589828476309776,0.0037960056326068192,82,82,55,182,83,80,40.55859958134649,21.5,18.833333333333332,1.5986105077709065,0.0,0
pair_076,1,371.649968341773,387.4210639684029,346.0,423.0,43.86093438442043,WRONG,-0.03151758015155792,-0.03151632100343704,0.023461906239390373,0.01950802654027939,-0.06139224395155907,-0.022485602647066116,-0.01732363582899173,0.02997671397902069,181,181,79,136,182,179,38.26080094416332,22.666666666666668,21.833333333333332,3.05959329178097,0.0,0
pair_077,1,569.2138246861344,478.7272095418808,430.0,471.0,139.42811320191458,WRONG,0.04584240913391113,0.04584212601184845,0.01990492083132267,0.04583055526018143,0.05308805778622627,0.040915604680776596,0.04190394561737776,0.010459901985895389,49,49,77,141,49,47,33.98856016694768,33.0,33.333333333333336,2.6874192494328497,0.0,0
pair_078,1,587.4386831359992,533.0853517555572,555.0,535.0,32.49513873639729,WRONG,0.03946520388126373,0.039465345442295074,0.01583336666226387,0.06526155769824982,0.057521089911460876,0.03402922302484512,0.04192929777006308,0.01603667648790519,150,150,116,52,165,135,37.20663023351259,2.5,1.1666666666666667,2.321398046197353,0.0,0
pair_079,1,437.5161967751044,512.2563095857726,437.0,499.0,13.266356053735084,WRONG,0.04313325136899948,0.043132830411195755,0.058132220059633255,0.054631419479846954,0.0461912602186203,0.04090335592627525,0.0476873895774285,0.006416901312759019,110,110,152,160,110,107,22.1842035892409,7.333333333333333,9.166666666666666,1.9220937657784662,0.0,0
pair_080,1,401.0613179749196,456.57166489279024,414.0,456.0,12.95130469473204,WRONG,-0.04062609001994133,-0.04062676057219505,0.02401089109480381,0.020497918128967285,-0.08872271329164505,-0.028623750433325768,-0.02568175084888935,0.03879739120611377,161,161,169,44,164,166,44.88287225905025,26.5,28.166666666666668,2.5927248643506746,0.0,0
pair_081,1,643.564896611024,625.3431765134626,476.5,626.5,167.0689017149246,WRONG,-0.036329835653305054,-0.036329884082078934,0.03577211871743202,0.05436021462082863,-0.044343963265419006,-0.031512532383203506,-0.009730647007624308,0.039297388961896274,94,94,168,2,85,98,48.21623746784433,5.833333333333333,7.0,2.4094720491334933,0.0,1
pair_082,1,371.5852076185285,481.0603167121579,561.0,544.0,199.59801428193074,WRONG,0.00041280980804003775,0.00041356179281137884,0.02649010717868805,0.026767751201987267,-0.005404525902122259,0.0028663952834904194,0.008591016560482482,0.012994687741130856,198,198,193,159,198,199,14.36914131819373,8.0,9.0,2.7386127875258306,0.0,0
pair_083,1,450.98769089577416,638.523116826904,459.5,457.5,181.22314485741833,WRONG,0.014928091317415237,0.014928228221833706,0.0024689219426363707,0.052384886890649796,0.02000320889055729,0.01292839553207159,0.019606955465860665,0.015581224916764102,137,137,68,25,149,130,45.3419109532107,1.8333333333333333,1.6666666666666667,3.113590282044901,0.0,0
pair_084,1,457.6567004118978,550.1494366937269,458.5,560.5,10.384859890844002,WRONG,0.06465635448694229,0.06465661525726318,0.028977440670132637,0.012060483917593956,0.11010003089904785,0.05203818529844284,0.05541485175490379,0.030960254561838582,32,32,133,124,33,32,45.44838342070656,5.5,4.333333333333333,3.131382371342656,0.0,0
pair_085,1,493.2118378807493,528.2201001132426,530.0,529.0,36.7964280324278,WRONG,0.17664621770381927,0.1766461282968521,0.07925979048013687,0.05297247692942619,0.20258593559265137,0.1611184924840927,0.14153817358116308,0.055223547221685924,32,32,143,129,31,33,49.195754107668904,26.5,26.166666666666668,0.4714045207910317,0.0,0
pair_086,1,457.2317665936316,402.1450954048615,526.0,429.0,73.82584795751927,WRONG,0.05775676667690277,0.057756077498197556,0.008028209209442139,0.018853377550840378,0.11895232647657394,0.04434681683778763,0.05094892904162407,0.03566755408873295,32,32,122,57,31,34,32.88194371113457,33.166666666666664,35.166666666666664,3.456073558887953,0.0,0
pair_087,1,561.7446930867666,483.7465478031667,562.0,484.0,0.35974940726065907,SAFE,-0.010667008347809315,-0.01066649705171585,0.07505950331687927,0.061470936983823776,-0.015037407167255878,-0.008693118579685688,0.015244401525706053,0.03774366970319871,95,95,94,99,101,91,3.287180487219337,12.333333333333334,12.833333333333334,2.891558595482912,0.0,0
pair_088,1,583.2712298593958,635.7661564221528,583.0,636.0,0.35811793522282404,SAFE,0.017735369503498077,0.017734527587890625,0.02729918248951435,0.012461918406188488,0.007816270925104618,0.018330488353967667,0.01689629287769397,0.005969285154944961,57,57,85,115,36,78,25.15728301881761,5.666666666666667,2.5,1.3437096247164249,0.0,0
pair_089,1,614.8318201722535,401.1196743368377,615.0,401.0,0.2064131811643376,SAFE,0.05593596771359444,0.05593566969037056,0.008699515834450722,0.01049848087131977,0.0697690024971962,0.049003783613443375,0.04164040337006251,0.023484309176851525,16,16,53,89,19,11,28.24889378365107,31.0,32.333333333333336,3.5901098714230026,0.0,0
pair_090,1,348.0227842198753,417.5201754337889,361.0,573.0,156.0204601215613,WRONG,-5.55607293790672e-05,-5.6395532737951726e-05,0.021008078008890152,0.029574599117040634,-0.0037706377916038036,0.0009715217165648937,0.00794526746479581,0.012598944633648272,67,67,130,64,61,68,24.189644248911325,13.166666666666666,10.5,3.3499585403736303,0.0,0
pair_091,1,379.7392538864404,530.2769969644571,502.0,581.0,132.36507499030088,WRONG,-0.005608280189335346,-0.005609212908893824,0.0627216324210167,0.03793438524007797,-0.01157216727733612,-0.002336447359994054,0.012588318320922554,0.027762433629236576,87,87,55,105,89,87,14.877275736280932,35.666666666666664,35.166666666666664,1.6414763002993507,0.0,0
pair_092,1,394.9167445159693,370.2205651297191,398.0,407.0,36.90844474855369,WRONG,-0.03412669897079468,-0.03412717208266258,0.01606925204396248,0.041601430624723434,-0.06545066833496094,-0.02465612255036831,-0.016781663211683433,0.03540283508442178,194,194,191,2,195,194,71.41584013524046,4.5,3.0,2.753785273643051,0.0,1
pair_093,1,567.0186268370562,513.5688143928033,567.5,513.5,0.4862669458840429,SAFE,0.02556464448571205,0.02556464448571205,0.09659352898597717,0.02524610236287117,0.0333147831261158,0.021536996588110924,0.03797011667241653,0.02645157858527529,167,167,175,171,167,167,3.0550504633038935,4.0,7.5,3.2015621187164243,0.0,0
pair_094,1,449.5703586355875,474.1917687819448,455.5,551.5,77.53530331903549,WRONG,-0.0029023189563304186,-0.0029030279256403446,0.023017022758722305,0.022015821188688278,-0.009665141813457012,0.00038582304841838777,0.004991363050066866,0.012750244055589995,147,147,150,28,153,145,44.94317399660252,0.3333333333333333,1.5,2.242270674512285,0.0,0
pair_095,1,631.1139006707233,614.2538407644836,494.0,622.0,137.3325334363382,WRONG,-0.013963011093437672,-0.013963157311081886,0.0587545670568943,0.06062305346131325,-0.023189855739474297,-0.009712408296763897,0.0097581980129083,0.03553860557030839,139,139,120,87,139,142,19.593082679580792,33.333333333333336,32.333333333333336,1.6666666666666667,0.0,0
pair_096,1,505.2391638206021,450.6249223056501,506.0,519.0,68.37931062390338,WRONG,0.055030617862939835,0.05503084883093834,0.04536576196551323,0.017031842842698097,0.08595956861972809,0.044209256768226624,0.050437982815007366,0.0203488919164629,89,89,93,125,89,82,14.020817855365404,5.166666666666667,4.333333333333333,2.006932429798716,0.0,0
pair_097,1,537.0184363712208,462.41633390964097,537.5,462.5,0.48877760099964623,SAFE,0.06535729020833969,0.06535744667053223,0.015089866705238819,0.028947705402970314,0.07695367932319641,0.05886095017194748,0.05176115641370416,0.022060603198030722,68,68,194,181,59,73,57.07718945038864,28.0,31.833333333333332,2.1147629234082537,0.0,0
pair_098,1,461.6327010787445,639.9432626594256,460.5,654.5,14.600740177684884,WRONG,-0.06610079854726791,-0.06609927862882614,0.01967398263514042,0.03582189604640007,-0.13282684981822968,-0.04849797859787941,-0.043004837818443775,0.05672629246198448,189,189,170,5,186,192,67.53620428250976,11.166666666666666,12.5,2.392116682401221,0.0,0
pair_099,1,416.78169962655215,408.8498950698431,417.0,409.0,0.26492742988386947,SAFE,0.011904911138117313,0.011905343271791935,0.03529718145728111,0.0606578029692173,0.014543835073709488,0.010343044996261597,0.024108686484396458,0.018438426008089374,166,166,133,173,168,165,13.158225142050462,3.0,2.1666666666666665,2.3333333333333335,0.0,0
pair_100,1,496.712138592475,472.12093617651897,496.5,472.5,0.4343871138619791,SAFE,0.030253656208515167,0.03025386855006218,0.03158481791615486,-0.0248299278318882,0.050820838660001755,0.025058556348085403,0.02385696830848853,0.023239569639889518,115,115,175,137,116,115,22.12401912452216,9.5,12.5,2.943920288775949,0.0,0
pair_101,1,617.5774100773461,658.7671096154937,420.0,657.0,197.58531233182535,WRONG,0.22903434932231903,0.22903375327587128,0.09153477847576141,0.045634109526872635,0.26631367206573486,0.2047812044620514,0.17772197785476843,0.08033470201439259,24,24,123,157,24,23,55.673901725434455,0.8333333333333334,0.0,1.2133516482134197,0.0,0
pair_102,1,558.7407932360767,654.2146527026613,576.0,413.0,241.83132323292065,WRONG,-0.02946935035288334,-0.029470087960362434,0.016804801300168037,0.03144420310854912,-0.0561213381588459,-0.021021181717514992,-0.014638825630148252,0.029759568021739694,159,159,125,16,155,162,52.200468282275864,4.666666666666667,4.5,2.034425935955617,0.0,0
pair_103,1,461.1148644304402,582.1891739864284,461.0,582.0,0.22131568973202154,SAFE,0.031667377799749374,0.03166791796684265,0.05081521347165108,0.010931135155260563,0.03400923311710358,0.02959064394235611,0.03144692024216056,0.011591209822208117,104,104,99,67,103,105,13.552367566837415,35.166666666666664,31.333333333333332,2.7131367660166177,0.0,0
pair_104,1,460.7330676441381,384.13561333368057,488.0,529.0,147.40819558053093,WRONG,0.009768151678144932,0.009768268093466759,0.024618221446871758,0.0213876161724329,0.011339020915329456,0.010247844271361828,0.014521520429601273,0.006091895921413626,140,140,163,26,133,146,45.09126547594581,15.166666666666666,14.666666666666666,2.7131367660166177,0.0,0
pair_105,1,390.3853169977744,437.6805911482167,525.5,448.5,135.5471769189383,WRONG,0.028774216771125793,0.028774214908480644,0.07972938567399979,0.024404898285865784,0.027458662167191505,0.028581436723470688,0.03628713575502237,0.019487706894592127,50,50,131,120,49,50,35.85154575933001,38.5,36.833333333333336,0.4714045207910317,0.0,0
pair_106,1,352.88208754607297,448.0910614383217,590.0,477.0,238.87367191733605,WRONG,0.06459333747625351,0.06459303200244904,0.023433690890669823,8.048730524023995e-05,0.12830007076263428,0.05020281299948692,0.0552005719061223,0.039983986658696444,25,25,60,146,32,22,44.078213313255894,17.5,17.833333333333332,3.2489314482696545,0.0,0
pair_107,1,551.9226562884385,330.6893994609432,518.0,421.0,96.47150449427343,WRONG,0.05509144440293312,0.05509099364280701,0.0214268509298563,0.03248472511768341,0.06693127006292343,0.04817845672369003,0.04653395681331555,0.015236775238363112,67,67,193,14,59,68,54.80875842417888,7.5,1.8333333333333333,0.7453559924999298,0.0,0
pair_108,1,419.0241100659799,415.0396710952816,377.5,539.5,131.20451664421577,WRONG,0.004262085072696209,0.004262351896613836,0.020810972899198532,0.019719837233424187,0.009889518842101097,0.0056947097182273865,0.010773245943710208,0.006978024064906931,139,139,141,76,136,140,23.528351691806492,13.833333333333334,13.0,1.2133516482134197,0.0,0
pair_109,1,595.0376202297144,558.3261749532121,451.5,564.5,143.6703328349944,WRONG,0.10723616182804108,0.10723716765642166,0.011714143678545952,0.05342096835374832,0.12962082028388977,0.09467558562755585,0.08398414123803377,0.03965567054996502,50,50,53,53,53,47,2.23606797749979,26.166666666666668,28.833333333333332,2.1473497877875207,0.0,0
pair_110,1,422.7339868744404,608.8382082352778,622.5,579.5,201.9088667259013,WRONG,0.013040038757026196,0.013041138648986816,0.010644480586051941,0.029123462736606598,0.0229378379881382,0.011596424505114555,0.01673056387032072,0.0068647144286780575,110,110,147,77,109,108,20.260114072290467,31.0,35.5,1.118033988749895,0.0,0
pair_111,1,641.9649092431109,514.1642988479941,444.5,510.5,197.49890498035032,WRONG,0.08172963559627533,0.08172963559627533,0.09056037664413452,0.03522774949669838,0.08706547319889069,0.07697375863790512,0.07554777152836323,0.0185391669478079,116,116,165,96,115,116,21.100289624131282,7.166666666666667,8.166666666666666,1.563471919941143,0.0,0
pair_112,1,448.691706059214,483.9684783690704,495.5,481.5,46.873337486310795,WRONG,0.013260853476822376,0.013260756619274616,0.05049622058868408,0.01480752695351839,0.006021170411258936,0.01565195620059967,0.018916414041693013,0.014463073406183708,43,43,76,48,38,52,12.42309676905615,5.666666666666667,5.0,1.6499158227686108,0.0,0
pair_113,1,324.3040343836874,661.3189144655241,526.0,606.0,209.14455489813912,WRONG,0.03854692354798317,0.03854658454656601,0.06327231973409653,0.03436337783932686,0.04314878582954407,0.03510896861553192,0.04216449335217476,0.009860046266105395,106,106,146,179,95,122,28.82514334550461,4.0,3.1666666666666665,2.034425935955617,0.0,0
pair_114,1,641.16389151336,405.91585793670015,642.5,536.5,130.5909772698564,WRONG,0.05485598370432854,0.054856229573488235,0.02015782706439495,0.01682746410369873,0.11350257694721222,0.041261207312345505,0.05024354811757803,0.03200709257122562,19,19,35,71,18,21,19.024107513012712,17.5,16.5,2.0816659994661326,0.0,0
pair_115,1,401.2870861782606,559.8881899220037,514.0,564.0,112.78788908523984,WRONG,0.10019312053918839,0.10019285976886749,0.1230679452419281,0.07668548822402954,0.1114644855260849,0.09326531738042831,0.10081153611342113,0.014425728639329416,157,157,90,75,159,157,35.62653505464712,32.666666666666664,35.833333333333336,2.455153310442706,0.0,0
pair_116,1,404.1949591067989,597.3564869766575,412.0,597.0,7.813177734383635,WRONG,0.032160934060811996,0.03215992823243141,0.024881970137357712,0.03098423220217228,0.06235072761774063,0.024532152339816093,0.03451165743172169,0.012850645168188318,116,116,33,3,127,107,47.58734659082765,8.333333333333334,5.5,2.3392781412696997,0.0,1
pair_117,1,463.4485670873985,378.2863714063405,473.0,492.0,114.11406222994896,WRONG,-0.05564436689019203,-0.055644236505031586,0.050966694951057434,0.04421357810497284,-0.06943250447511673,-0.04814782738685608,-0.02228144370019436,0.04984196803479452,128,128,130,102,128,125,9.72539630726344,33.5,28.0,0.5,0.0,0
pair_118,1,665.9286433650714,383.7105126474083,558.5,375.5,107.74194138399838,WRONG,0.019618092104792595,0.01961834356188774,0.015166332945227623,0.0052538481540977955,0.034394461661577225,0.014694367535412312,0.018124240993832547,0.008711527592951811,175,175,67,35,176,174,59.18239227638197,32.166666666666664,32.0,1.9507833184532708,0.0,0
pair_119,1,567.9409966845091,458.0488132422573,581.5,519.5,62.92928511308914,WRONG,0.017241785302758217,0.017241615802049637,0.03827052563428879,0.06208387389779091,0.01618393324315548,0.017367638647556305,0.028064895421266556,0.01708467853440956,94,94,131,159,91,96,25.517423241559655,19.0,19.666666666666668,1.4907119849998596,0.0,0
pair_120,1,406.69402532252985,536.5093041663631,396.0,531.0,12.029738567251394,WRONG,0.0037926151417195797,0.0037917722947895527,0.01745896227657795,0.022725122049450874,-0.0006934167467989028,0.004849693272262812,0.008654124714666978,0.008412739415551651,145,145,51,48,146,142,44.80854333222132,10.0,12.166666666666666,2.544056253745625,0.0,0
pair_121,1,627.6125774937187,393.331013610427,486.0,511.0,184.11983180082478,WRONG,0.018439462408423424,0.018439823761582375,0.03773103281855583,0.06224547326564789,0.01943083107471466,0.01728646643459797,0.028928848293920357,0.01649888981245874,130,130,122,108,130,130,8.144527815247077,29.0,33.833333333333336,1.8633899812498247,0.0,0
pair_122,1,455.3315298427642,564.6009564753156,455.5,564.5,0.19640367559491972,SAFE,0.05825655162334442,0.05825647711753845,0.014780035242438316,0.03215564414858818,0.11884629726409912,0.043695252388715744,0.05433170963078737,0.03256323911980873,109,109,68,170,122,108,30.00370347510824,8.833333333333334,12.166666666666666,3.1269438398822866,0.0,0
pair_123,1,556.7602334876108,478.9354070031733,557.5,465.5,13.455757720536225,WRONG,-0.005410640500485897,-0.005410769488662481,0.08382896333932877,0.05858933925628662,-0.014312666840851307,-0.0008476651273667812,0.019406093439708155,0.03756006172084246,92,92,9,99,104,81,32.31485726411305,7.333333333333333,6.333333333333333,1.9002923751652303,0.0,0
pair_124,1,654.7514722101861,534.3109309569012,417.5,470.5,245.6829175492002,WRONG,0.0031031048856675625,0.003102329093962908,0.017329979687929153,0.0067507061176002026,0.0005819380166940391,0.004137765150517225,0.005834303825395182,0.005452508296538514,190,190,143,119,193,187,28.71507540570903,4.333333333333333,1.1666666666666667,2.088327347690278,0.0,0
pair_125,1,605.7903195195479,541.5417448911985,451.5,494.5,161.30228907195578,WRONG,0.057987794280052185,0.057988863438367844,0.0961432084441185,0.04375918582081795,0.06187815219163895,0.05395829677581787,0.061952583491802216,0.01630615090344716,69,69,79,96,69,69,10.00694203485205,19.666666666666668,16.0,1.6499158227686108,0.0,0
pair_126,1,539.2307783768355,480.9993138082922,539.0,481.0,0.2307793969874171,SAFE,0.052122656255960464,0.05212271586060524,0.013406272046267986,0.019213400781154633,0.1070747971534729,0.038794271647930145,0.04712235229089856,0.03063043935152218,29,29,19,9,36,23,8.610394235392992,29.333333333333332,32.666666666666664,2.4037008503093262,0.0,0
pair_127,1,453.00874129807096,539.592610087729,494.0,536.0,41.14839167222609,WRONG,-0.04520919546484947,-0.04520942643284798,0.07477223873138428,0.029260830953717232,-0.058993373066186905,-0.03783654794096947,-0.013869245536625385,0.04880664931006766,183,183,179,9,183,183,64.56435204937439,17.166666666666668,17.166666666666668,2.5385910352879693,0.0,0
pair_128,1,378.857135586239,390.7316493533143,424.5,389.5,45.65947910371394,WRONG,-0.036562539637088776,-0.036563463509082794,0.03099878691136837,0.04611207917332649,-0.0717521607875824,-0.02646312117576599,-0.015705069837470848,0.041088783653223826,113,113,19,73,123,98,35.45145350413091,1.0,3.8333333333333335,2.088327347690278,0.0,0
pair_129,1,382.2169275397297,544.7151733450952,382.0,545.0,0.3580276258020229,SAFE,-0.07593259960412979,-0.07593396306037903,0.10350695252418518,0.07690587639808655,-0.09992595762014389,-0.06312252581119537,-0.022417036195596058,0.0807407772590959,186,186,67,7,187,186,72.45860887430837,1.0,4.333333333333333,1.5986105077709065,0.0,0
pair_130,1,417.9396141911637,553.708565252627,638.5,487.5,230.28342949711794,WRONG,-0.0017423054669052362,-0.0017424799734726548,0.022295163944363594,0.010068693198263645,-0.00404698820784688,-0.00027007897733710706,0.0040936674195108935,0.009313316285332465,101,101,9,148,105,94,41.541144262847006,23.5,25.5,3.082207001484488,0.0,0
pair_131,1,619.3016287670171,408.4185246858992,619.5,408.5,0.2144513298699704,SAFE,0.05185021832585335,0.05185021832585335,0.09542462974786758,0.05207608640193939,0.058379556983709335,0.04699728265404701,0.059429665406545006,0.0164330737985543,153,153,122,114,154,153,16.78044496827582,8.5,8.5,3.1622776601683795,0.0,0
pair_132,1,422.6955142116325,609.361213275522,439.0,360.0,249.89367927793504,WRONG,0.003862266428768635,0.0038622510619461536,0.014714060351252556,0.004755138885229826,0.00799521990120411,0.004248946439474821,0.006572980511312683,0.003909425647755746,54,54,86,126,57,52,27.02930508417361,22.833333333333332,24.166666666666668,3.153481321404084,0.0,0
pair_133,1,592.2283332461886,394.1747816526558,443.5,404.5,149.08630803702155,WRONG,-0.02204674854874611,-0.022046685218811035,0.05196960270404816,0.050742197781801224,-0.028783036395907402,-0.018677275627851486,0.0018596757824222248,0.035128998317167925,140,140,74,14,139,141,48.45960517104255,23.5,20.0,3.2015621187164243,0.0,0
pair_134,1,435.90866511952,554.1240882561762,489.5,535.5,56.73524334702014,WRONG,0.07434599101543427,0.07434536516666412,0.02742212824523449,0.005595846567302942,0.1305483728647232,0.05831685662269592,0.06176242674700916,0.039568496719897824,2,2,107,131,2,2,55.58776843874919,26.833333333333332,25.166666666666668,1.615893285805443,0.0,4
pair_135,1,593.8296018092655,434.1213027584054,593.5,465.5,31.38042826241105,WRONG,-0.02600417472422123,-0.02600417472422123,0.06373883783817291,0.047368042171001434,-0.03510146588087082,-0.021905483677983284,0.00034859683364629745,0.03951801082605264,103,103,67,84,101,101,13.446395634353301,8.0,12.5,2.29128784747792,0.0,0
pair_136,1,386.5466175047172,624.6785633258728,633.0,436.0,310.3850350807551,WRONG,0.0014446048298850656,0.0014455131022259593,0.020463576540350914,0.0013020950136706233,-0.0005454701604321599,0.0017189105274155736,0.004304871642185996,0.007265104718833025,179,179,168,147,179,182,12.160957564636465,12.166666666666666,16.333333333333332,2.650995620097811,0.0,0
pair_137,1,415.67518684851154,448.6296086679527,527.5,462.5,112.6817491525111,WRONG,-0.010596404783427715,-0.01059615146368742,0.04547677934169769,0.03289145231246948,-0.017553238198161125,-0.007634270004928112,0.005331361200660467,0.0243940057217979,124,124,185,96,121,126,26.91756964429656,37.666666666666664,36.5,1.4624940645653535,0.0,0
pair_138,1,523.1453003858609,492.7075582359928,608.5,494.5,85.3735181054247,WRONG,0.0203868355602026,0.020386597141623497,0.031301889568567276,0.023696418851614,0.030678443610668182,0.01852531172335148,0.024162582742671173,0.0050651852906089465,30,30,21,23,37,22,5.6984403324262525,14.5,15.5,1.3540064007726602,0.0,0
pair_139,1,468.5463345123536,617.0091115777661,491.5,616.5,22.9593108328056,WRONG,0.04206649586558342,0.042066819965839386,0.10698205977678299,0.042725205421447754,0.04306907206773758,0.03959313780069351,0.05275046514968077,0.02427860442677232,78,78,164,87,73,84,31.628046625318696,8.0,10.666666666666666,0.8498365855987975,0.0,0
