pair_id,set_type,gt_found,corr_score,psr,peak_margin,context_32,context_64,context_128,context_score,phase_residual,phase_penalty,template_residual,center_prior,ambiguity_index,est_scale,est_theta
pair_110,SetB,1,0.4956333637237549,2.0359416007995605,-0.005080044269561768,0.3547762104538144,0.3104139176872667,0.46961668311185656,0.38296748241041223,0.05151519179344177,0.0875,3108.427978515625,158.98584842683326,0.9500331358319655,11.7,-2.0
pair_111,SetB,1,0.8597756028175354,3.421049118041992,0.008427977561950684,0.59702220972525,0.7944779976522311,0.8484011229077718,0.7765560901690512,0.07711826264858246,0.05,2041.5162353515625,56.48451115128819,0.7578601121902466,8.1,-1.0
pair_112,SetB,1,0.6664130091667175,2.060621976852417,-0.00037735700607299805,0.47928391118874475,0.6562458515321351,0.6558024293037445,0.6206760945721008,0.03153369575738907,0.05,2177.310546875,252.4727708090518,0.927085849913582,9.199999999999998,3.0
pair_113,SetB,1,0.7297734618186951,1.7330776453018188,0.006050586700439453,0.6255084102511986,0.6978848811373767,0.6936267236563317,0.6817063239677231,0.0261234063655138,0.05,1790.244873046875,336.87980052238214,0.9770583049336898,8.499999999999998,-1.5
pair_114,SetB,1,0.36619576811790466,2.290501356124878,-0.020027577877044678,0.3169078900482379,0.2552760286084655,0.3051748306341035,0.28756192170667516,0.056690242141485214,0.05,4795.70751953125,92.80355596635293,0.7866938140424629,10.299999999999999,0.75
pair_115,SetB,1,0.7961683869361877,2.553612470626831,0.0027251243591308594,0.6534132824881453,0.713584064741643,0.7420031528908398,0.7129175435506223,0.0687759593129158,0.05,2640.180908203125,115.76268828944843,0.9124887300926974,11.899999999999999,-2.25
pair_116,SetB,1,0.4057433009147644,2.303001880645752,0.005726546049118042,0.29359337780111117,0.2935113612072602,0.3335516065798769,0.30954386267507705,0.029068512842059135,0.0875,3181.732666015625,130.96946208945045,0.8242687170846958,9.399999999999999,1.5
pair_117,SetB,1,0.7404214143753052,2.5218801498413086,0.006453216075897217,0.8186534574663205,0.7657203951814985,0.7060263175755012,0.7524293765960639,0.09370853751897812,0.05,2708.08349609375,127.20062892926276,0.8355396614182046,11.599999999999998,4.75
pair_118,SetB,1,0.19903963804244995,1.425909161567688,-0.007343903183937073,0.1643830335324683,0.17160651369765959,0.15934133689917682,0.16525574694522824,0.05249181389808655,0.05,5264.93701171875,137.5590782173245,0.8867195159196853,11.499999999999998,1.0
pair_119,SetB,1,0.7525188326835632,1.5930753946304321,0.0013964176177978516,0.7315576789197563,0.7272044279018332,0.7159385689380903,0.7235687345199207,0.0426093190908432,0.05,2363.509521484375,248.56488086614328,0.9136466754152917,10.699999999999998,-4.5
pair_120,SetB,1,0.3542824983596802,1.8524056673049927,-0.0009050071239471436,0.36038121874189394,0.3520720717456205,0.2690546121135704,0.3205269172920552,0.03975294157862663,0.2,3638.670166015625,208.38665984174708,0.9116162612491192,9.799999999999999,-3.5
pair_121,SetB,1,0.7605791091918945,1.6516269445419312,0.0017321109771728516,0.7002853860151322,0.6983417864410665,0.6849714421141573,0.6933823686251159,0.056163106113672256,0.0875,1825.0545654296875,166.1715980545412,0.8487057087829015,11.599999999999998,-1.25
pair_122,SetB,1,0.36352139711380005,2.589757204055786,0.004473298788070679,0.32488163082420213,0.26578544393356596,0.3345739498826358,0.30512008369132115,0.04589089751243591,0.05,4586.49658203125,78.3613425101944,0.8276335060596466,9.699999999999998,-0.5
pair_123,SetB,1,0.7936408519744873,2.1105360984802246,0.005984246730804443,0.7097878035032614,0.7370666101823413,0.7207877852312261,0.7250993188660793,0.06827018409967422,0.05,3582.891357421875,67.05594679072095,0.861652424943066,9.499999999999998,-2.75
