pair_id,set_type,gt_found,anchor_err,anchor_ok,a_big,a_grad,a_rout,a_fall,a_lminl,a_lmrms,a_g,gt_rank,g_big,g_grad,g_rout,g_fall,g_lminl,g_lmrms,g_g,g_minus_a
pair_123,SetB,1,40.47281713730718,0,0.2441900223493576,0.20449919998645782,0.19705913960933685,0.5259721428155899,2,6.837397165588672,0.4154344832528172,18.0,0.2152087539434433,0.16465002298355103,0.18018971383571625,0.4928887039422989,2.0,7.5,0.24838942408561726,-0.16704505916719992
pair_124,SetB,1,25.43490117962133,0,0.1205090582370758,-0.04862874373793602,0.06391619145870209,0.37387309968471527,1,10.193580867834958,-0.5420893945688637,,,,,,,,,
pair_125,SetB,1,75.18939131648605,0,0.2664540112018585,0.14869612455368042,0.2088058888912201,0.5036230385303497,0,7.5387885852657615,0.07096167199014347,2.0,0.1883811354637146,0.06868009269237518,0.1321871280670166,0.5734639763832092,5.0,7.472170590486631,0.3206298381480647,0.24966816615792126
pair_126,SetB,1,104.0232360809939,0,0.08028296381235123,0.018901992589235306,0.06789630651473999,0.181574746966362,0,25.0,-1.0913697369396687,2.0,0.08029025793075562,0.02058849111199379,0.05542857572436333,0.19971968606114388,0.0,25.0,-1.1351262480020523,-0.04375651106238365
pair_127,SetB,1,195.69595212902598,0,0.15223802626132965,0.06865044683218002,0.10010617971420288,0.531322181224823,1,8.077747210701755,-0.43658182642640697,,,,,,,,,
pair_128,SetB,1,12.644986437621643,0,0.09852221608161926,0.060488734394311905,0.0537002831697464,0.3303619474172592,3,8.190904046007931,-0.000831831764084412,14.0,0.10861079394817352,0.021070808172225952,0.07066356390714645,0.2336430624127388,1.0,7.84573486395988,-0.13579484207107714,-0.13496301030699273
pair_129,SetB,1,0.3580276258020229,1,0.14792877435684204,0.052702195942401886,0.07168212532997131,0.6198714077472687,5,5.343739847293799,0.11025463819721482,,,,,,,,,
pair_130,SetB,1,230.28342949711794,0,0.10778278112411499,0.03177271783351898,0.07736396789550781,0.30317145586013794,2,5.291502622129181,0.013688295154497376,8.0,0.08842803537845612,0.04069153591990471,0.05154072493314743,0.3015565648674965,4.0,7.621242243449117,0.16478293828367174,0.15109464312917437
pair_131,SetB,1,0.2144513298699704,1,0.29048943519592285,0.04681222140789032,0.24176126718521118,0.450839638710022,2,7.705517503711221,0.4557806223738506,,,,,,,,,
pair_132,SetB,1,249.57403132858803,0,0.035719022154808044,0.014399236999452114,0.020888391882181168,0.08308413252234459,0,25.0,-1.08212324436754,,,,,,,,,
pair_133,SetB,1,0.4237567681768715,1,0.26083558797836304,0.1725464165210724,0.2161044180393219,0.5443377792835236,3,6.6332495807108,0.5802394291825742,,,,,,,,,
pair_134,SetB,1,173.70838723605718,0,0.06903728097677231,0.03928874805569649,0.023508958518505096,0.5519447401165962,1,8.765462528203138,-0.9226187002897653,,,,,,,,,
pair_135,SetB,1,217.882526730019,0,0.22234885394573212,0.14960241317749023,0.16040316224098206,0.5599330365657806,4,9.626352718795768,0.39490335235034985,3.0,0.24769409000873566,0.16177448630332947,0.20204482972621918,0.5045204907655716,4.0,7.19374728496908,0.7208346007931059,0.32593124844275606
pair_136,SetB,1,285.5162717828511,0,0.19581209123134613,0.0948062613606453,0.18395568430423737,0.2824435383081436,1,8.480369488805701,0.27245220867945985,,,,,,,,,
pair_137,SetB,1,203.87377841696812,0,0.12254541367292404,0.057544440031051636,0.09569660574197769,0.5086329206824303,2,9.464847243000456,-0.43410383326572416,,,,,,,,,
pair_138,SetB,1,175.04258939667977,0,0.18543362617492676,0.027902131900191307,0.18342335522174835,0.16122950613498688,0,10.311805532172013,0.09042246263646997,,,,,,,,,
pair_139,SetB,1,0.4930703095079857,1,0.1896062195301056,0.09179456532001495,0.12720496952533722,0.563750609755516,1,8.281505499203229,-0.33735398563381547,,,,,,,,,
pair_140,SetC,0,802.5774105966352,0,0.13404233753681183,0.21113377809524536,0.07279129326343536,0.6601654142141342,0,9.151502608861563,-0.7769498807015733,,,,,,,,,
pair_141,SetC,0,762.7424204802038,0,0.16158582270145416,0.029811479151248932,0.12260475009679794,0.6332925334572792,0,9.617692030835672,-0.850902137042665,,,,,,,,,
pair_142,SetC,0,788.9898605178649,0,0.017943326383829117,0.005585560109466314,0.01360524632036686,0.07990260235965252,0,25.0,-1.1544249801896513,,,,,,,,,
pair_143,SetC,0,731.8691822996785,0,0.1294988989830017,0.022692585363984108,0.06879075616598129,0.5302532091736794,2,6.921639322378111,-0.3484457281591537,,,,,,,,,
pair_144,SetC,0,671.0681783544799,0,0.07502295076847076,0.06871236115694046,0.026526065543293953,0.4101359825581312,1,8.025999418556339,-0.5400410188731393,,,,,,,,,
pair_145,SetC,0,614.7410023741705,0,0.2583269476890564,0.08254428207874298,0.1938544511795044,0.5489054322242737,4,7.214568594171102,0.5381929210242558,,,,,,,,,
pair_146,SetC,0,859.7746797853493,0,0.17497467994689941,0.2045152187347412,0.11338731646537781,0.5459786951541901,1,8.409950815984166,-0.1809316815442691,,,,,,,,,
pair_147,SetC,0,838.842059031377,0,0.21144618093967438,0.11604370921850204,0.1326364278793335,0.5645132064819336,3,6.051859218455102,0.23865644550725473,,,,,,,,,
pair_148,SetC,0,685.440734126591,0,0.26394209265708923,0.18266892433166504,0.21617425978183746,0.536437913775444,2,8.23609940040389,0.34996052570866976,,,,,,,,,
pair_149,SetC,0,738.018969945895,0,0.22959645092487335,0.21634364128112793,0.18780654668807983,0.5386354327201843,4,6.7352532516332575,0.6529745133053715,,,,,,,,,
pair_150,SetC,0,848.4376818600174,0,0.09158271551132202,0.14679092168807983,0.022918200120329857,0.7227106932550669,1,7.192167456843085,-0.9122697790368332,,,,,,,,,
pair_151,SetC,0,778.6892833473439,0,0.08370812237262726,0.07079879939556122,0.028003860265016556,0.6211513392627239,3,8.465616732800196,-0.6002380269749847,,,,,,,,,
pair_152,SetC,0,613.3029430876718,0,0.09554818272590637,-0.0013574478216469288,0.061881501227617264,0.4175497107207775,4,11.697578096911059,-0.24445742483920208,,,,,,,,,
pair_153,SetC,0,763.7751632515946,0,0.1651216298341751,0.06583192944526672,0.1128474548459053,0.5316674634814262,2,8.447700063546074,-0.2494908151101876,,,,,,,,,
pair_154,SetC,0,759.0415008416866,0,0.3924586772918701,0.20571266114711761,0.3733316659927368,0.34084683656692505,2,9.438396756511846,1.2937815619411208,,,,,,,,,
pair_155,SetC,0,816.7389423799995,0,0.32039734721183777,0.09894084185361862,0.30161842703819275,0.3280624449253082,3,6.394442031083626,1.136348707856322,,,,,,,,,
pair_156,SetC,0,849.4660087372537,0,0.09904243797063828,0.003995075821876526,0.06911808252334595,0.2977167069911957,2,2.5,0.10032137900590904,,,,,,,,,
pair_157,SetC,0,763.6628837386298,0,0.2223237156867981,0.21479026973247528,0.18679392337799072,0.5249443054199219,2,9.210501253098732,0.22234151753080683,,,,,,,,,
pair_158,SetC,0,759.1972734408363,0,0.1608392894268036,0.0772290825843811,0.11190923303365707,0.43260589987039566,2,8.417244204607586,-0.06973734447629648,,,,,,,,,
pair_159,SetC,0,658.2043755551919,0,0.26594027876853943,0.06054957956075668,0.21535471081733704,0.5014557540416718,2,4.536885862938733,0.423592413124792,,,,,,,,,
pair_160,SetC,0,676.8711103304676,0,0.14713583886623383,0.061435502022504807,0.12429241836071014,0.28962408006191254,1,10.029124255553588,-0.10920919800888176,,,,,,,,,
pair_161,SetC,0,769.7028647471698,0,0.07063037902116776,0.15267576277256012,-0.022130535915493965,0.7203023303300142,2,8.371578903249572,-0.8853781610541793,,,,,,,,,
pair_162,SetC,0,581.2606988262668,0,0.23231740295886993,0.1815038025379181,0.1754196435213089,0.5321799963712692,0,8.539125638299666,-0.10466523693919849,,,,,,,,,
pair_163,SetC,0,635.1094393882049,0,0.15815286338329315,0.03764785826206207,0.12010759860277176,0.5817920491099358,1,8.72257607208635,-0.5673820193232352,,,,,,,,,
pair_164,SetC,0,740.1033711583808,0,0.11536268144845963,0.11632086336612701,0.06317181885242462,0.654578372836113,3,10.21844737064622,-0.5281295202665546,,,,,,,,,
pair_165,SetC,0,715.94203675996,0,0.19332049787044525,0.08209078758955002,0.11707314103841782,0.6383016481995583,4,7.513623989430497,0.07274378075566479,,,,,,,,,
pair_166,SetC,0,776.4061437160321,0,-0.011555558070540428,0.03771756589412689,-0.06054305285215378,0.3681560978293419,1,6.946221994724902,-0.857125742094235,,,,,,,,,
pair_167,SetC,0,615.6524993858143,0,0.2816540598869324,0.10951106250286102,0.215959832072258,0.5644257813692093,7,5.275730597114805,1.233591329434384,,,,,,,,,
pair_168,SetC,0,637.1471572564693,0,0.12019431591033936,0.001961517846211791,0.0667906180024147,0.43590398877859116,2,8.902246907382429,-0.38625845546964804,,,,,,,,,
pair_169,SetC,0,563.863902018918,0,0.11239006370306015,0.11306244134902954,0.06342608481645584,0.5802099630236626,2,10.380269746013347,-0.5731335982692778,,,,,,,,,
pair_170,SetC,0,785.7496420616429,0,0.038041528314352036,0.019850613549351692,-0.02056809701025486,0.3529446963220835,2,1.5811388300841898,-0.26330462697291007,,,,,,,,,
pair_171,SetC,0,790.3170249969312,0,0.3616262376308441,0.2958231568336487,0.29888540506362915,0.5506491661071777,2,8.135220844071672,0.9499228084748284,,,,,,,,,
pair_172,SetC,0,647.4079085090018,0,0.16683462262153625,0.10633290559053421,0.06641513109207153,0.647838830947876,1,10.44030650891055,-0.6913273303675008,,,,,,,,,
pair_173,SetC,0,623.3718793785937,0,0.19274471700191498,0.09970705211162567,0.1576206088066101,0.45902150869369507,2,6.819090848492928,0.16847059822109278,,,,,,,,,
pair_174,SetC,0,767.8297337300764,0,0.08863816410303116,0.09407605975866318,0.04110564664006233,0.5312882475554943,4,8.568352622684635,-0.2267776083751082,,,,,,,,,
pair_175,SetC,0,864.5626061772508,0,0.27354031801223755,0.03375382348895073,0.24878719449043274,0.3427014648914337,2,9.318440498996242,0.5234555170496494,,,,,,,,,
pair_176,SetC,0,822.0523097710997,0,-0.027737606316804886,0.05611289292573929,-0.06959135085344315,0.44093651324510574,0,9.335416434203673,-1.2870819372532556,,,,,,,,,
pair_177,SetC,0,872.8602408175091,0,0.17508290708065033,0.14781862497329712,0.1416277289390564,0.4725506901741028,3,8.231038816577165,0.2331296506014779,,,,,,,,,
pair_178,SetC,0,757.6585642622936,0,0.044662684202194214,0.03727782517671585,0.015040745958685875,0.19903338886797428,0,25.0,-1.2535509739071131,,,,,,,,,
pair_179,SetC,0,772.6020968131008,0,0.21924318373203278,0.10340815037488937,0.15275341272354126,0.45994120836257935,0,9.300537618869138,-0.1678515440020079,,,,,,,,,
