threshold,weighted_loc,loc_points,f1_rej,rej_points,false_rejects,false_accepts,rho,cal_points,total
0.772,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.773,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.774,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.775,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.776,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.777,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.778,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.779,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.78,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.781,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.782,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.783,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.784,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.785,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.786,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.787,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.788,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.789,98.55263157894737,39.42105263157895,0.5147058823529411,7.720588235294117,61,5,0.5413409708547736,5.413409708547736,85.55505057542081
0.7894946486941254,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.79,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.791,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.792,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.793,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.794,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.7949999999999999,98.55263157894737,39.42105263157895,0.510948905109489,7.664233576642335,62,5,0.5383058900641507,5.383058900641507,85.46834510886279
0.795114341918809,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.796,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.7969999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.798,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.7989999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8009999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.802,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8029999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.804,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8049999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.806,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8069999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.808,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8089999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.81,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8109999999999999,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.812,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.813,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8140000000000001,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.815,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8160000000000001,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.817,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8180000000000001,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.819,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8200000000000001,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.821,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.8220000000000001,98.55263157894737,39.42105263157895,0.5217391304347826,7.826086956521739,62,4,0.541562152048177,5.41562152048177,85.66276110858246
0.82259271672322,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.823,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.8240000000000001,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.825,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.8260000000000001,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.827,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.8280000000000001,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.829,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.8300000000000001,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.831,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.832,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.833,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.834,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.835,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.836,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.837,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.838,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.839,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.84,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
0.841,98.55263157894737,39.42105263157895,0.5323741007194245,7.985611510791367,62,3,0.5451369037360222,5.451369037360222,85.85803317973054
